0,1,2,3,4,RF_label
2.0,1.610904938647605,90.7093843097657,71.01249713545671,12.8783980215994,0.0
1.822393418817058,0.5407009502054515,91.17760658118294,107.17760658118294,7.756253704311421,1.0
1.4308620915380337,0.2285921957637103,123.0,198.26051699308164,11.597956960883394,1.0
2.0,0.8675832520908573,113.4835714492006,174.9295713914389,9.58896426817948,1.0
2.0,0.2517862818682044,138.14671297856574,101.42975783955868,7.5726366030134225,1.0
2.0,0.3915126457504706,94.95466003003332,164.0453399699667,8.523929676885267,1.0
2.0,0.1227202152951549,99.34530691856864,93.6906138371373,11.140254629580244,1.0
2.0,1.0131178860974523,103.0,150.1402235268116,12.012914314722211,1.0
2.0,0.6402357563192947,84.36584951887453,163.39430825314577,5.1486987868245375,1.0
2.0,0.27158894274301,84.0,72.3126490649924,3.989779907095044,1.0
2.0,0.3305702423854022,91.6108833536294,97.3891166463706,7.433604192036747,1.0
2.0,0.0684356378887403,102.50100517677058,117.33266321548628,9.68643740278192,1.0
2.0,1.2858261474001405,94.23470351482597,102.85205527223891,11.790776629920488,0.0
2.0,0.2658053117647685,121.43074582625464,186.76915275418216,11.467666172651022,1.0
2.0,1.030227061651079,99.98971189616718,128.67009603461094,4.007023296315867,1.0
2.0,0.4202713612117086,99.06452042667809,120.40321935998288,5.282100577610101,1.0
2.0,2.102882295098816,120.93347562716042,180.3525435738976,36.34445392878656,1.0
2.0,0.0609639190574177,119.91037366084504,194.62738437408456,16.85160177685633,1.0
2.0,0.9599693548652912,112.25891371273096,178.43527157181725,23.228652983998373,1.0
2.0,0.3202248526790079,92.79981041360833,104.19971562041246,15.656512831189517,1.0
2.0,0.6831273415461744,84.8841299220217,132.70730393761735,3.700252440548717,1.0
2.0,0.863290595275247,105.56744312154837,103.43255687845163,3.7195964242167854,1.0
2.0,1.3478493139265857,88.75355469165567,95.49289061668868,11.58990547448482,0.0
2.0,0.1013370373516907,103.20021890457598,152.59956219084805,8.412866074296431,1.0
2.0,0.1194830884736971,88.18458512953703,90.18458512953704,5.139936313979642,1.0
2.0,0.4692753768701824,119.2952782892203,198.93305197545783,16.519450276178965,1.0
2.0,0.7093207399584253,103.85933467666946,210.79340725814785,5.854836693740026,1.0
2.0,0.4236965299644948,135.18406038976735,100.51817242762073,8.839740325607195,1.0
2.0,0.8233469388578443,96.08224751082862,170.6710099566855,3.2456270270574383,1.0
2.0,0.5499316474450834,90.0,110.84905485039272,14.835380383072552,1.0
2.0,0.6230098424206763,98.91296103741234,130.1740779251753,23.72708361424824,1.0
2.0,0.7625130147211159,101.6264903169616,163.86754841519195,6.230821540576642,1.0
2.0,1.3126071463500617,89.47350080584621,111.57949758246134,16.916004057159924,1.0
2.0,0.2420271030854369,95.0,109.00516802968995,4.556227475776407,1.0
1.3620147942067025,0.4202638236487553,106.4480591768268,124.0,6.94156379085184,1.0
2.0,0.8277090460601456,114.84824829666267,183.03035034066747,6.742886716074249,1.0
2.0,1.7349178862726071,93.8129228617537,106.3741542764926,10.26836263797756,1.0
2.0,1.7765720819755082,95.38123155114155,125.79374385038052,8.683157592983264,1.0
2.0,0.4597407530209692,100.35339408657714,94.64660591342286,11.051763062349156,1.0
2.0,0.6903872496821132,121.17477344282736,143.95135934303573,16.518762710561624,1.0
2.0,0.8286496972383832,107.4745923662258,185.4430900764424,4.294258351181521,1.0
1.0941088952122398,0.4759563684055691,117.62356441915104,131.28232668563672,8.18710234244767,1.0
1.769944700251679,0.2820637096766371,97.0,139.23005529974833,6.840687188513424,1.0
2.0,0.2878148477972495,96.55663705793673,137.22654823174688,6.702592769373303,1.0
2.0,0.188563207250527,93.48871000438146,135.97742000876292,5.889628898203603,1.0
2.0,1.046252481706215,99.8041257972431,128.73195806758562,3.893197155642433,1.0
2.0,1.7235841482642362,89.14882573914723,112.55352278255832,17.29587388519774,1.0
2.0,0.2518410644963574,106.97145198281632,141.6714246695306,7.784164044448763,1.0
2.0,1.271218143885498,110.71423021808404,131.61905995153688,7.510005179645491,1.0
2.0,0.1860482896578606,106.4666877295992,153.83328067600203,16.95231132256885,1.0
2.0,0.0964291312487678,96.14970396795697,161.89822380774174,4.363828595567777,1.0
2.0,1.06791892507207,86.5760551870867,124.2718344387399,4.194064080847706,1.0
2.0,0.3337742447120935,103.0,116.07088660579994,18.51045525112805,1.0
2.0,1.4884243812014164,89.94094233920794,110.76476441519802,6.360709983611871,1.0
1.1307403753489471,0.2622521432311083,92.39222112604683,100.86925962465104,4.657455478823279,1.0
2.0,0.7539834284082055,96.16264820620091,183.4728919656332,3.89171706316026,1.0
2.0,0.1031986568818533,94.78785138894403,149.46464189815734,16.458494986090706,1.0
2.0,0.7103781491124058,93.17844596522777,167.4646621043167,6.827614171642727,1.0
2.0,0.8178353177116915,105.6877282139512,103.3754564279024,11.61930943040675,1.0
2.0,0.5035997847366678,95.38147701056722,139.76975383157213,14.290213468177669,1.0
2.0,0.6534412007631348,90.82474465807373,109.17525534192627,15.497935820023322,1.0
1.36203920668403,0.3180727519198017,91.27592158663194,100.27592158663194,4.916010973280383,1.0
2.0,0.4508419918671223,91.77065154293714,100.48623230470857,4.438895190442857,1.0
2.0,0.2260143156175346,104.83992256989792,116.63201548602042,9.255568161523502,1.0
2.0,0.1429225395726198,100.11690922821712,126.11690922821712,6.181545385891447,1.0
2.0,0.6792022527619062,95.0,111.8582256064729,3.492768549849492,1.0
2.0,0.7183830076665627,100.72545974599988,94.82362076200036,8.980246016560205,1.0
2.0,0.489569051986968,98.80590616620862,122.80590616620862,5.419914262719546,1.0
2.0,0.5731278023991528,107.94495252947574,170.97247626473788,6.482509073668336,1.0
2.0,0.2201733768073217,95.55728303322049,124.55728303322049,7.099787177274646,1.0
2.0,0.4997369465471458,91.89158182915446,191.7589271959188,3.756511549349833,1.0
2.0,0.388744979982718,105.3774157430069,67.10193259440553,11.065456634230737,1.0
2.0,0.2806894990834719,97.95253672470324,112.9841789082344,6.38430975698515,1.0
1.6589099755257797,0.3400431101418698,120.63563990210312,136.27127980420624,10.97447026686024,1.0
2.0,1.308369294286147,96.0,79.63741411423847,3.296269520902266,1.0
2.0,0.6668501917051075,91.2225358714936,124.0,12.65447054576842,1.0
2.0,0.2686270635582353,103.0,151.6510914689783,10.46168139826626,1.0
2.0,0.6289756333330947,105.6220991693187,103.28342562301098,9.497348351448338,1.0
2.0,0.2201446554481869,116.0,155.45475454510122,17.232718682600762,1.0
2.0,0.0974043796876405,98.26489544723674,118.73510455276326,6.663631484724773,1.0
2.0,0.3492245050821044,102.35471016247428,122.35471016247428,6.571760805344124,1.0
2.0,0.6000187209326624,82.39524834384407,70.4071274842339,4.386166307965458,1.0
1.6330439207951994,0.8286501378221738,118.0,130.3669560792048,7.0354954043546885,1.0
2.0,0.632271218724397,88.3435604747757,97.6257581008972,10.013196586345057,1.0
2.0,0.564316298684164,97.44240993648069,119.76963974592267,3.509190805356197,1.0
1.168136886748578,1.2382052304827562,116.0,156.16813688674858,13.319200763181662,1.0
2.0,0.2626467962433046,88.00880784840189,83.32158953546416,6.541767753808097,0.0
2.0,0.117860538067879,100.06993160570944,126.27972642283774,6.297343916681736,1.0
2.0,0.2775498692671363,100.35983177617184,139.0,10.353305981011744,1.0
1.728852563499815,0.3796243063350946,98.45770512699964,139.27114743650017,7.587751151929412,1.0
1.592811991653423,1.1418949901086752,107.47906809181237,94.7424959332274,22.354312805007947,1.0
2.0,1.3645242284369767,103.40065965551726,102.0,8.456232447498618,0.0
2.0,0.545302951821852,96.769170810846,167.92331675661606,3.3761424540607377,1.0
2.0,0.7757875034449399,87.19032486281907,99.0,9.139548021948949,1.0
2.0,0.75489399560847,119.9476611242135,213.15701662735952,13.100801456760683,1.0
2.0,1.2189849773816022,88.24304715302826,96.51390569394349,10.885405071179,1.0
2.0,0.4073983224126612,83.66094294640708,96.76823824401178,3.7812019812545135,1.0
2.0,0.5145137688549293,103.0,152.6664304505278,10.06710366652357,1.0
2.0,0.5084700556421056,92.0,131.83904998656666,9.263061031971372,0.0
1.9112326058922315,1.5574206648850226,100.64493042356892,141.82246521178448,5.752953281122883,1.0
1.961665735954813,0.7595474904313065,103.07666852809038,123.0383342640452,4.2736348783150095,1.0
2.0,0.5914268295424381,106.0,103.36503995440896,10.617615011709033,1.0
2.0,0.4817354113313614,98.73548654017746,150.98064872023662,15.103289717559775,1.0
2.0,1.1828416623768412,99.0,129.82952206182608,2.4709352907547872,1.0
1.409477853005204,1.191492967410177,131.49574361694275,146.67678791093235,14.632491464229057,1.0
2.0,0.3480106688789509,92.82180644390108,101.35638711219782,11.672887799619872,0.0
2.0,0.3059361023618706,99.6017062167065,131.3982937832935,9.541971465345943,1.0
2.0,0.1832114284862158,97.88741824606582,131.9812363743443,10.700695266623748,1.0
2.0,0.2008785062546249,97.52511345649378,81.05022691298757,7.787072559579915,0.0
2.0,0.2276028022367932,97.53010512097605,124.617473719756,7.211416853124358,1.0
2.0,0.3035448144701607,100.0,95.23965800403528,6.64484972469359,1.0
1.9799736440741755,0.5208487484634483,91.02002635592582,108.0,4.137235844059122,1.0
2.0,0.4859583204295604,93.47436045001449,98.47436045001449,6.217113680233268,1.0
1.7685998047885083,0.3861691694669257,94.76859980478852,100.46280039042298,4.300837545157225,1.0
2.0,0.6329050858333948,107.75634328393612,149.5126865678723,13.729682838175286,1.0
2.0,0.8033138978946709,90.71558443613036,168.6128571202566,4.556031178364494,1.0
2.0,0.2542280592224237,100.37171657751756,94.62828342248244,12.25343462567916,1.0
2.0,0.8649615726591607,86.0,128.97181093427167,3.954663297593284,1.0
2.0,0.5311958158841781,100.57580397658452,129.78790198829228,6.28372127714969,1.0
2.0,0.1766037389562511,110.18811715220124,71.3234309601677,13.652903764863726,1.0
2.0,0.4041416603284366,102.43394565063916,104.2169728253196,4.102497798709689,1.0
2.0,0.9786926017839108,111.9179388181542,172.94529254543613,29.12286248906496,1.0
2.0,0.4037323486270196,105.15930402061898,100.47791206185694,9.437871431958598,1.0
1.0631090330791502,0.7118134222998376,97.1262180661583,139.93689096692086,5.4706867251916975,1.0
2.0,1.4328345067700892,106.76470194305288,101.52940388610575,3.4752990614686325,1.0
2.0,0.846384435759536,94.07507051707228,54.49181553604149,6.35525493619506,0.0
2.0,0.785539309832123,94.0,138.09545237244507,13.8954073742316,1.0
1.6536782314109963,1.109162541435787,100.307356462822,160.346321768589,31.77646260441022,1.0
2.0,0.1785988447103173,101.12643054116448,180.6988555670684,11.11849594962824,1.0
2.0,0.8326431330674133,95.11881415388592,134.16088938458557,11.237425310761676,1.0
2.0,0.1527493918088231,96.5066533531046,118.12666333827616,6.529201597627447,1.0
2.0,0.3655218419557182,102.02941473188734,114.83823578864788,18.42809123709269,1.0
2.0,0.1241060965866672,102.57458738231776,122.0,8.295194662915147,1.0
2.0,0.4448977848241521,95.0,110.30027391348574,3.843517840339412,1.0
2.0,0.4202450727554414,100.49423500408994,149.501152999182,13.863251457693266,1.0
2.0,0.1005294615448283,103.13975026386318,215.65155047495367,7.064396257530463,1.0
2.0,0.9638812106874548,105.67430380640904,102.67430380640904,8.764762034793591,1.0
2.0,0.6334287616605453,130.28541376369262,213.9350376148812,8.694545765091332,1.0
2.0,0.4187153049323863,95.0,110.44284413465746,6.288627182262244,1.0
1.8587219507244943,0.1003059832072201,119.30466340869393,105.13022439420403,2.760676977188864,1.0
2.0,1.1630796730430764,89.0,112.63747000814854,3.48499913325475,1.0
2.0,0.5912393398676037,92.0,132.35494404430716,8.035233174548937,1.0
2.0,0.1755844471724551,106.09157529990448,165.9084247000955,13.396923251919764,1.0
1.153791149668031,0.3335511520771363,122.38483540132788,202.5386265509959,11.50959241904011,1.0
2.0,1.98585348837162,96.67084330348894,92.22361443449633,10.15720962945356,0.0
2.0,0.3434203241488109,110.08535422421085,172.04267711210542,4.908670980094417,1.0
2.0,0.3369020661880177,92.57304142893084,150.1460828578617,15.518737484477878,1.0
2.0,0.5379772943148161,81.20180777857124,78.8654614809525,3.209598474190448,1.0
2.0,0.2446501732434476,104.0,123.0,9.536862711842671,1.0
2.0,0.6466829470734643,121.43806332041356,210.12387335917288,16.328119938113957,1.0
2.0,0.055009078838229,122.0588169264177,192.6274553823882,14.374517903594274,1.0
2.0,0.2029953754154698,99.39362905556662,94.5745162222665,10.34584757388568,1.0
2.0,0.5731506668134737,89.86080197538247,111.86080197538249,12.01481185229482,1.0
2.0,0.4795920629713781,104.7965232545854,67.50869186353647,11.309022612046745,1.0
2.0,0.8049566383104049,80.68267037943487,74.51200278457615,4.324932544370091,1.0
2.0,1.0834667387356836,106.0474056563698,102.9525943436302,3.538810536100713,1.0
2.0,0.5872513717152427,94.14160741719613,146.90559505520258,4.2403663046167,1.0
2.0,0.3135783269470748,98.82520076741557,133.82520076741557,7.199394641674444,1.0
2.0,0.3978261988491625,106.33477245665983,68.00107934249488,12.17350962594083,1.0
2.0,0.0849180697286847,95.12176191112528,124.12176191112528,6.873316193785143,1.0
2.0,0.9947838785192183,95.52176597695193,125.04353195390384,7.216977462022504,1.0
2.0,0.5802097408359115,88.07329065816101,164.0122151096935,5.507084763622231,1.0
2.0,1.5791169730483463,108.53489728326925,133.62785950855766,8.628111596465367,1.0
2.0,0.7274317984089679,98.5202076338442,129.6001730282035,24.00401803613963,1.0
1.223276369528307,0.3819573092337097,119.56293458669816,132.78621095622643,9.236495575999102,1.0
1.877964947875605,0.637901738683794,123.90168453088044,157.75592989575122,9.813496002242651,1.0
2.0,0.7942843464880014,90.21712774831468,115.02854624719112,3.218736914337106,1.0
2.0,0.0992424720148887,99.12710165223268,93.06355082611634,10.337346905595464,1.0
2.0,0.2072059212732355,95.55550524749852,80.72224737625073,4.485573163375517,1.0
1.148551362448735,0.3025541166991493,123.0,201.3659350130639,10.793371382978894,1.0
2.0,0.8080444373676925,100.0,102.99900248163851,3.7793516130650455,1.0
1.982312190386743,3.058766485045052,108.01768780961326,108.07075123845304,8.319235986409952,1.0
2.0,0.9167668795878252,90.20510632768573,109.1923405084714,5.19900433107055,1.0
1.3647982191445296,0.375796270748868,102.91838575315624,148.09439465743358,18.729273474151103,1.0
2.0,0.8492849219903338,94.47814757043233,55.3427559820238,6.383470329930263,0.0
2.0,0.4106979465095011,109.74223563728448,200.07996981610995,10.661188228282878,1.0
2.0,0.6757755602080606,100.61643508881627,93.80821754440814,8.90014013929229,1.0
2.0,0.6765106123348829,96.0,125.21175535066548,7.385056391173024,1.0
2.0,0.1280748429849521,102.48460158701886,183.8768126961509,8.94271638302191,1.0
2.0,0.3045504017709716,100.0,96.01701417737546,4.524139699968348,1.0
2.0,0.4651437270017825,103.0,150.52200899436966,11.308493254222762,1.0
2.0,0.9866263496202328,86.89206514471051,131.78413028942103,3.95601928551238,1.0
2.0,0.0704619886548055,95.29101153252677,137.86067435501784,6.3814495993395415,1.0
2.0,0.3270505253304082,82.51199427565,122.48800572435,6.124537531190003,1.0
2.0,0.3385734379696141,119.29851925734832,215.32833167096624,12.77494769453171,1.0
2.0,0.2966580677881743,100.0,95.93845036324724,4.539656053258674,1.0
2.0,1.371197499087483,100.38323611113864,142.61676388886136,6.469188819414577,1.0
2.0,0.2359485303668851,86.43232738209424,92.1004311219596,3.230870731060881,0.0
1.2288946048466136,0.3405751054626205,104.77110539515338,123.77110539515338,6.618485357848427,1.0
2.0,0.8064404801713004,80.93058215425073,72.60412676862391,4.437429624601225,1.0
2.0,1.2935619824152316,101.22080262978564,160.44160525957128,26.43053225576151,1.0
2.0,0.2488396434039169,98.65572367256166,132.34427632743834,9.93866116149523,1.0
2.0,0.6822313759224858,103.2158729180048,171.1519841147506,3.4990118831085595,1.0
2.0,0.8407306054166314,114.55136506064667,172.62158734838331,9.62141712685291,1.0
2.0,0.8526023383362789,115.66325092991563,174.62371909871837,10.667716473548037,1.0
1.0,0.6005003059427316,97.5952015709148,141.7856047127444,5.906865680878836,1.0
2.0,0.9206786115025338,101.345924204628,165.27037897686,5.840834644432923,1.0
2.0,0.955758670673302,106.10340135510748,183.6457637595552,3.7504069263377313,1.0
2.0,0.2031209450120524,88.47449537803136,90.47449537803136,4.276003773466547,1.0
1.5183651534651377,0.5093264862200292,120.92653938613944,201.9632696930697,13.475007269256174,1.0
2.0,0.3936153235070874,105.24290128857471,66.99432103085977,11.012188910275585,1.0
2.0,0.8487701139983241,96.73239252744102,96.53521494511796,6.277885797776049,0.0
1.4185806216239354,0.1551655875636967,105.2557418648718,121.06993564863244,18.80874594485126,1.0
2.0,1.0613757917849729,99.62898679241955,128.7903377358601,3.785778566017328,1.0
2.0,0.5093441605704883,87.58214822977997,99.0,9.076856283235204,1.0
2.0,0.2109704724286956,98.43091545547595,123.37938969634936,7.872904451722967,1.0
2.0,0.6051930880037677,110.23789638601544,141.0,8.408259170551233,1.0
2.0,0.2848133227048979,100.67649960508852,128.7059984203541,6.794729676172591,1.0
2.0,0.4373586244490393,121.51719522404296,210.33631074590332,16.973791961501274,1.0
1.8011437222247042,0.2267206673499296,113.19885627777528,146.7954251111012,12.74178572056377,1.0
